,0
7882,1706.03112
7883,1811.05850
7884,1709.07033
7885,1506.07439
7886,1612.05460
7887,1402.5593
7888,1408.6179
7889,1506.04458
7890,2003.04101
7891,1711.00138
7892,1906.06013
7893,2005.01928
7894,1405.0312
7895,0807.1775
7896,1503.05968
7897,1904.05391
7898,1503.03284
7899,1906.01455
7900,1801.04175
7901,2005.00395
7902,1210.5902
7903,1905.11587
7904,1302.5957
7905,1508.06889
7906,2001.04193
7907,1904.09609
7908,1904.11061
7909,1701.07122
7910,1809.02804
7911,1605.06211
7912,1410.6641
7913,1405.2957
7914,1911.05873
7915,1501.00696
7916,1810.05345
7917,1905.01200
7918,1710.10805
7919,1712.02176
7920,1904.04250
7921,1909.07676
7922,1501.00387
7923,2004.01522
7924,1612.09234
7925,1912.11550
7926,1912.11531
7927,1910.02175
7928,1703.00676
7929,1704.02399
7930,1005.0747
7931,1805.08622
7932,1904.08498
7933,1804.02884
7934,1711.05597
7935,1805.05085
7936,1709.05843
7937,2004.09612
7938,1805.07844
7939,1609.05561
7940,1811.10818
7941,1601.01891
7942,1703.11000
7943,1904.09233
7944,1908.11754
7945,2006.01294
7946,1907.01117
7947,1706.05100
7948,2007.08294
7949,1807.00048
7950,1812.05410
7951,1607.02725
7952,1904.12297
7953,1706.04764
7954,1612.06516
7955,2007.02428
7956,1710.01916
7957,1508.04066
7958,1703.10281
7959,1710.02268
7960,1712.01097
7961,cs0606040
7962,1612.09591
7963,2002.08841
7964,1610.04086
7965,2005.13962
7966,1603.01681
7967,2002.10710
7968,1908.07253
7969,0902.2504
7970,1909.01871
7971,1911.10003
7972,1602.06295
7973,2005.01609
7974,1604.08191
7975,1605.02784
7976,1806.08354
7977,1904.09059
7978,1804.05713
7979,1804.08847
7980,2001.05852
7981,1310.1891
7982,1908.11449
7983,1604.03688
7984,1312.4328
7985,1006.1412
7986,1907.04214
7987,1907.01463
7988,1505.07417
7989,1304.5923
7990,1903.04860
7991,1911.09092
7992,1005.0082
7993,1605.07723
7994,0711.0366
7995,2005.13701
7996,1906.12176
7997,1807.11227
7998,1901.05742
7999,1403.7654
8000,1401.4492
8001,1603.08978
8002,1802.06897
8003,1101.2220
8004,1306.3414
8005,1009.2041
8006,1705.02613
8007,1803.01616
8008,1702.07125
8009,1911.03878
8010,2004.04270
8011,1512.00795
8012,1607.06113
8013,1911.09150
8014,1908.02520
8015,1603.09460
8016,1812.10754
8017,2005.14263
8018,1806.09751
8019,2007.00067
8020,2005.08137
8021,1411.6756
8022,2006.09103
8023,1606.01371
8024,1902.01740
8025,1209.3342
8026,1809.03867
8027,1709.08055
8028,2001.08703
8029,1703.08068
8030,1812.02230
8031,1911.03243
8032,1706.08653
8033,1403.1165
8034,1602.03718
8035,1902.05909
8036,1811.07249
8037,1412.8287
8038,quant-ph0605181
8039,1402.0997
8040,1906.11313
8041,1802.04103
8042,1810.12399
8043,1609.07460
8044,1810.08541
8045,1902.08767
8046,1809.11051
8047,1903.02446
8048,1612.02569
8049,2003.10348
8050,2005.03362
8051,1905.06407
8052,1105.0036
8053,1911.01502
8054,1901.02125
8055,1604.06113
8056,1905.09355
8057,1805.10594
8058,1709.06560
8059,1801.09240
8060,0806.1636
8061,1407.4755
8062,1909.11228
8063,1504.01124
8064,1905.13456
8065,1812.07253
8066,1603.00150
8067,1811.08170
8068,1812.09403
8069,cs0505003
8070,1401.3588
8071,1904.08641
8072,1607.05066
8073,1911.07590
8074,2005.02817
8075,1910.14147
8076,1901.00276
8077,1507.03922
8078,1903.02750
8079,1912.12016
8080,1612.04694
8081,1901.10430
8082,1709.06683
8083,2005.03925
8084,1608.01465
8085,1905.13400
8086,1502.02242
8087,1407.7288
8088,1709.04673
8089,1711.02724
8090,1804.10563
8091,1506.03950
8092,1503.03923
8093,1905.01959
8094,0909.2030
8095,1509.05536
8096,1810.02252
8097,2002.11691
8098,1912.05199
8099,1812.01737
8100,1706.08721
8101,2003.10607
8102,2002.02513
8103,2003.05593
8104,1909.11298
8105,1907.05390
8106,2003.11910
8107,2007.05033
8108,1808.09819
8109,1801.02381
8110,1505.06622
8111,1910.10424
8112,2004.03558
8113,1805.08415
8114,1808.08328
8115,1711.08488
8116,1808.09571
8117,1706.04983
8118,1808.04490
8119,1609.02214
8120,1707.05929
8121,1706.04499
8122,1802.07773
8123,1104.2112
8124,1407.4225
8125,1909.13392
8126,1812.10592
8127,1505.07672
8128,2001.07145
8129,2004.05046
8130,1407.3429
8131,1101.3381
8132,1709.01256
8133,1510.00571
8134,1708.09072
8135,1810.03981
8136,1808.02595
8137,1805.03643
8138,2002.03145
8139,2002.03063
8140,1708.04133
8141,1803.00937
8142,1905.01235
8143,1702.07482
8144,1605.08106
8145,2007.06117
8146,2005.12599
8147,1804.04901
8148,1902.01025
8149,1308.6297
8150,1511.08111
8151,1404.1637
8152,1406.6956
8153,1707.06503
8154,1802.05751
8155,1911.02807
8156,2006.05979
8157,1910.10654
8158,2003.12397
8159,2006.07815
8160,1508.05269
8161,1905.04071
8162,2007.04874
8163,1607.03355
8164,1705.05088
8165,1205.2492
8166,1906.12053
8167,1810.07934
8168,1703.09470
8169,1804.07257
8170,1505.02343
8171,1803.06644
8172,1801.10043
8173,1303.3381
8174,1604.06877
8175,1811.07842
8176,1808.07910
8177,1303.1280
8178,2003.04938
8179,1808.08818
8180,1901.08654
8181,2004.14025
8182,1906.03835
8183,1907.11603
8184,1302.2405
8185,1601.06615
8186,1912.00969
8187,1307.2893
8188,1907.00752
8189,1603.06679
8190,1509.03556
8191,1607.05351
8192,1302.0435
8193,1811.00918
8194,1210.5135
8195,1605.06233
8196,1803.10952
8197,1709.07973
8198,1709.02908
8199,1508.00335
8200,1809.10398
8201,1710.02964
8202,1707.08816
8203,2002.01078
8204,1711.00625
8205,2003.04857
8206,1805.00643
8207,1001.3697
8208,1803.09570
8209,2006.01990
8210,1706.09886
8211,1507.04537
8212,2007.01579
8213,1511.07549
8214,1911.00165
8215,1505.00308
8216,2006.05911
8217,1809.08159
8218,1909.00360
8219,1602.05888
8220,1204.6552
8221,1909.13585
8222,1811.06994
8223,1411.3777
8224,2002.10151
8225,1711.03636
8226,1512.03859
8227,1603.08861
8228,1704.07475
8229,1610.00072
8230,1905.13379
8231,1707.06690
8232,2001.10092
8233,1105.5516
8234,1812.03513
8235,1607.07304
8236,1606.05703
8237,1812.07603
8238,1511.06485
8239,1906.00817
8240,1410.5605
8241,1710.03791
8242,1805.09045
8243,2001.04055
8244,1801.01767
8245,0802.0137
8246,1708.04714
8247,1911.08849
8248,1404.3801
8249,1806.06732
8250,2004.14288
8251,1704.03062
8252,1605.07896
8253,1701.05738
8254,1912.05830
8255,1804.09077
8256,1905.03907
8257,2005.06245
8258,1809.08362
8259,1903.09992
8260,2001.05343
8261,1306.3260
8262,1707.07649
8263,1912.02143
8264,1405.3637
8265,1809.04184
8266,1803.02784
8267,1810.01395
8268,1410.2430
8269,2007.08459
8270,1705.06629
8271,1909.06682
8272,1709.01037
8273,1811.10811
8274,1608.04051
8275,1012.0866
8276,1503.01800
8277,1810.08871
8278,1909.13023
8279,1904.01747
8280,1706.06718
8281,1902.07159
8282,1402.5992
8283,1903.05432
8284,1012.5071
8285,1303.0044
8286,1511.07247
8287,1911.09992
8288,1710.02210
8289,1905.02228
8290,1702.04693
8291,1207.5813
8292,1611.06405
8293,1605.08346
8294,1908.02273
8295,2002.06851
8296,1706.00531
8297,2002.00073
8298,1911.01153
8299,1905.11173
8300,1701.08868
8301,1808.08330
8302,1606.06450
8303,1804.04365
8304,1906.07812
8305,1102.2174
8306,1501.04158
8307,1906.05496
8308,1005.2197
8309,1908.03936
8310,1305.2299
8311,1703.03657
8312,2007.14351
8313,1812.10868
8314,1912.11912
8315,1501.07814
8316,1207.1336
8317,2002.07879
8318,1410.8869
8319,1911.05939
8320,2001.04735
8321,1712.06428
8322,2006.06327
8323,1703.03895
8324,2007.14913
8325,2005.00087
8326,1710.11093
8327,1906.05188
8328,1412.2032
8329,2006.04193
8330,1602.00554
8331,1710.08614
8332,1701.02477
8333,2001.03611
8334,1810.11048
8335,1709.06613
8336,1506.03553
8337,1712.00991
8338,1711.01714
8339,1707.09168
8340,1211.5492
8341,1903.04571
8342,2007.03040
8343,nlin0512015
8344,1507.00567
8345,1511.08063
8346,1806.08763
8347,1904.02872
8348,1701.00629
8349,1711.04467
8350,2007.15745
8351,2007.06163
8352,1907.11573
8353,1208.4632
8354,math0602171
8355,1910.05810
8356,1611.08737
8357,1610.03009
8358,1807.08604
8359,1505.06611
8360,1811.05622
8361,1705.09373
8362,2005.14359
8363,1003.5303
8364,1709.02093
8365,2006.15143
8366,1907.01694
8367,1712.03530
8368,1804.01700
8369,1906.09674
8370,1605.08682
8371,1809.07392
8372,1804.08059
8373,1405.4308
8374,1803.06173
8375,1903.08858
8376,1306.0315
8377,1802.04428
8378,1507.02385
8379,1508.04310
8380,2003.02645
8381,2007.03123
8382,1804.00097
8383,1701.02127
8384,1512.02922
8385,1907.12640
8386,1104.2872
8387,1510.05198
8388,1609.05258
8389,1104.3025
8390,1907.09746
8391,1701.04743
8392,1801.02808
8393,2005.06611
8394,1804.02161
8395,2006.09006
8396,1805.09442
8397,0802.2868
8398,0910.5682
8399,1108.5475
8400,1905.07314
8401,1903.09338
8402,1610.03670
8403,1705.05316
8404,1310.2049
8405,1802.01458
8406,cs0406024
8407,1401.5347
8408,1906.05431
8409,1412.3717
8410,1903.05759
8411,1901.09492
8412,1311.6230
8413,1601.03958
8414,1707.04210
8415,1706.04062
8416,1806.06998
8417,1405.1535
8418,2006.11876
8419,1903.02429
8420,1908.08407
8421,1509.08383
8422,1812.10387
8423,1605.01679
8424,1701.02882
8425,2005.03094
8426,1701.01302
8427,1912.03875
8428,1907.08027
8429,1707.04251
8430,1505.07690
8431,1209.1905
8432,1910.05446
8433,cs0502063
8434,1212.3618
8435,1810.06509
8436,1507.06802
8437,1904.10230
8438,1301.5160
8439,2002.10047
8440,1805.01198
8441,1910.09191
8442,1807.06820
8443,1707.05967
8444,2003.01848
8445,2002.05184
8446,2007.05441
8447,1905.05388
8448,2007.11756
8449,1904.00244
8450,1611.08574
8451,1610.09834
8452,1608.07711
8453,1603.08260
8454,2002.07012
8455,1702.05807
8456,0903.3080
8457,1806.01004
8458,1911.10176
8459,2002.02521
8460,1708.07281
8461,2006.12087
8462,1810.02497
8463,1906.03667
8464,1207.5200
8465,1811.10814
8466,1603.08636
8467,1110.1614
8468,1403.4887
8469,1612.05276
8470,1909.13151
8471,1606.02638
8472,1707.01931
8473,1805.01620
8474,1303.3026
8475,1802.01224
8476,1911.02767
8477,1908.11101
8478,1703.08940
8479,1705.01509
8480,1802.00864
8481,1608.02413
8482,1212.5637
8483,1810.03599
8484,1507.08120
8485,1805.03162
8486,1611.08812
8487,1511.04196
8488,1905.09570
8489,2002.06290
8490,1511.05662
8491,1707.04319
8492,1306.0026
8493,1705.07207
8494,1809.00167
8495,1909.08989
8496,1912.08950
8497,1805.04025
8498,1801.07148
8499,1507.02426
8500,1605.03344
8501,1603.06861
8502,2002.04896
8503,1905.11055
8504,2007.11898
8505,0804.3105
8506,cs0509069
8507,1911.01761
8508,1705.02009
8509,1509.01313
8510,1603.02617
8511,1709.08071
8512,1601.06496
8513,2002.04839
8514,1806.08457
8515,1707.00907
8516,1707.08932
8517,1806.06978
8518,2001.07363
8519,1401.0279
8520,1905.07350
8521,2007.13053
8522,1803.08885
8523,1709.00567
8524,1805.00147
8525,1404.4909
8526,1509.00643
8527,1907.11416
8528,1811.00327
8529,1901.11303
8530,1901.03732
8531,1310.2491
8532,0912.0921
8533,1304.1402
8534,1705.06476
8535,1806.11046
8536,1108.5471
8537,1909.05569
8538,1108.1865
8539,2002.04460
8540,1904.01267
8541,1712.08304
8542,1701.07736
8543,1811.07155
8544,1309.7643
8545,1903.06482
8546,1912.05509
8547,1611.07718
8548,1705.04683
8549,1408.6292
8550,1908.06756
8551,1712.01076
8552,1309.3959
8553,1710.05947
8554,cs0510017
8555,2005.06863
8556,1802.08122
8557,1403.4053
8558,2003.12783
8559,1807.06814
8560,1410.0781
8561,1611.04645
8562,1511.03015
8563,1609.00629
8564,1305.2732
8565,2004.01461
8566,1812.02736
8567,1506.03554
8568,1710.00113
8569,1307.7446
8570,1403.1364
8571,1906.09094
8572,2002.06906
8573,1010.3613
8574,1808.01132
8575,1912.07447
8576,1609.03465
8577,1609.09463
8578,1006.1401
8579,1905.04260
8580,2007.06617
8581,2007.03114
8582,1607.08811
8583,1802.10403
8584,1808.09730
8585,1709.05652
8586,1905.03319
8587,1806.06277
8588,1910.05983
8589,1512.07103
8590,2004.09662
8591,1705.01414
8592,1609.08810
8593,1907.05431
8594,1804.05870
8595,1705.07834
8596,1808.00022
8597,1412.7610
8598,1902.07104
8599,1912.07122
8600,1805.10377
8601,1805.07696
8602,1706.08186
8603,1904.13203
8604,1809.03050
8605,2003.01044
8606,1008.3867
8607,2005.14310
8608,1904.03471
8609,2007.07356
8610,cs0306117
8611,1805.07035
8612,1906.07220
8613,1802.02674
8614,1901.04836
8615,1712.01773
8616,2003.09355
8617,2003.05358
8618,1609.08075
8619,1810.02569
8620,1704.03104
8621,1912.09729
8622,2007.12450
8623,1304.7558
8624,1912.05687
8625,1608.05267
8626,1904.02564
8627,2004.13715
8628,1904.03308
8629,1911.07672
8630,1906.00741
8631,1704.07607
8632,2006.14171
8633,1511.01975
8634,1008.1191
8635,1907.02211
8636,2002.11309
8637,1207.0874
8638,1709.10061
8639,1811.03600
8640,1812.10595
8641,1905.13668
8642,2007.05147
8643,1704.04601
8644,1610.00653
8645,1307.1759
8646,1911.03799
8647,1909.13239
8648,0901.3882
8649,1711.01870
8650,1710.02013
8651,1708.05211
8652,1805.01817
8653,1511.05240
8654,1607.03445
8655,1809.09441
8656,1703.06015
8657,1904.09936
8658,1904.07772
8659,1808.06651
8660,1707.05163
8661,1312.2355
8662,1509.02627
8663,1707.07609
8664,1904.06250
8665,1901.05101
8666,1907.11985
8667,1809.03551
8668,1906.01277
8669,1612.08835
8670,1208.6157
8671,1807.11456
8672,1410.8216
8673,1202.0773
8674,2003.12990
8675,1903.02981
8676,1702.02111
8677,1907.03149
8678,2001.07134
8679,2002.04526
8680,1606.07520
8681,1708.02991
8682,1703.05997
8683,1801.02546
8684,2004.01571
8685,1805.00603
8686,1401.3325
8687,1510.05454
8688,2007.11821
8689,1402.1624
8690,1806.06347
8691,1901.05415
8692,1907.11040
8693,1909.09891
8694,1907.11672
8695,1801.10198
8696,2006.14278
8697,1612.03975
8698,1206.4444
8699,1704.03275
8700,1612.03946
8701,1906.03324
8702,2007.04641
8703,1707.02290
8704,1703.02660
8705,1403.4407
8706,1704.04539
8707,1805.07616
8708,1709.02653
8709,1904.05540
8710,1601.00306
8711,1405.1459
8712,2007.03639
8713,1302.1913
8714,cs0510037
8715,1506.03059
8716,1912.04973
8717,1806.07385
8718,2003.04315
8719,1812.09902
8720,1712.00203
8721,1506.07275
8722,2001.05765
8723,1702.01466
8724,1912.02527
8725,1605.04232
8726,1302.2056
8727,1909.00693
8728,1912.12526
8729,1806.07787
8730,1407.5225
8731,1911.03805
8732,1811.03176
8733,1403.0541
8734,1312.4511
8735,1711.05295
8736,1809.08420
8737,1911.05496
8738,1903.01028
8739,1405.2246
8740,1912.12719
8741,1801.00535
8742,1904.00173
8743,1806.11258
8744,1905.06269
8745,1811.07821
8746,1709.10255
8747,2002.09069
8748,1409.3809
8749,1801.10225
8750,1912.05620
8751,1404.2367
8752,1806.07966
8753,cs0408044
8754,1803.04881
8755,1801.08718
8756,1705.05720
8757,1608.04460
8758,1905.07173
8759,1905.00140
8760,1612.02223
8761,2004.08729
8762,1607.05819
8763,1811.09962
8764,2002.09565
8765,1510.02775
8766,1907.10658
8767,1006.2734
8768,1602.06410
8769,1707.06658
8770,0909.0633
8771,1811.00586
8772,2001.10692
8773,1709.09973
8774,1311.3323
8775,1707.04858
8776,1108.2728
8777,1709.05401
8778,1805.09430
8779,1302.5173
8780,1907.07761
8781,1304.1827
8782,1306.6428
8783,2006.07364
8784,1910.09667
8785,1807.05857
8786,2007.03531
8787,1310.0586
8788,1906.09594
8789,1806.00582
8790,1605.09184
8791,1506.04566
8792,1609.00664
8793,1604.08816
8794,1912.05494
8795,1807.06957
8796,2004.09304
8797,1704.03578
8798,2001.05295
8799,1603.08735
8800,1602.01783
8801,1104.0327
8802,1712.06204
8803,1803.09258
8804,1911.06594
8805,1310.2797
8806,1209.4970
8807,1907.02022
8808,1811.12323
8809,1409.4256
8810,2003.07996
8811,1811.09067
8812,1809.03267
8813,1803.04860
8814,1711.09769
8815,2007.05098
8816,1802.08020
8817,2007.15243
8818,1806.05789
8819,1808.03030
8820,1502.04081
8821,1502.03005
8822,1406.5943
8823,1102.4496
8824,1710.00018
8825,1809.03200
8826,1912.02069
8827,1111.3244
8828,1901.07714
8829,2003.09401
8830,1811.03307
8831,1709.05363
8832,1901.10912
8833,1909.04571
8834,1101.3979
8835,1511.08507
8836,1210.6415
8837,1901.09402
8838,1409.7635
8839,2006.09171
8840,1501.02155
8841,1903.09422
8842,1903.09631
8843,2005.01287
8844,1405.4402
8845,1706.02721
8846,1611.00483
8847,1408.4628
8848,1910.03295
8849,1909.04013
8850,1804.10354
8851,1612.01428
8852,0806.4200
8853,1105.2769
8854,1705.02417
8855,1709.04864
8856,1703.03624
8857,1812.08373
8858,1808.00522
8859,1702.00177
8860,1811.00350
8861,1808.04028
8862,1706.03736
8863,1805.10413
8864,1304.5602
8865,2006.09927
8866,1207.2615
8867,1212.3631
8868,1608.06135
8869,1201.0330
8870,1611.09238
8871,1012.4240
8872,0909.3080
8873,1504.05655
8874,1608.01686
8875,1803.08501
8876,1907.13625
8877,1909.10802
8878,1902.02405
8879,2001.03535
8880,2004.03473
8881,1910.03542
8882,2002.07420
8883,1910.12244
8884,1707.05923
8885,1907.07322
8886,1705.09451
8887,1512.04349
8888,1905.05013
8889,1905.08742
8890,1903.07437
8891,1803.05940
8892,1702.05704
8893,1604.07468
8894,2001.10037
8895,1909.01955
8896,1109.5593
8897,1710.03444
8898,2003.14204
8899,1308.3937
8900,1611.00271
8901,1712.00636
8902,1703.10295
8903,1909.05063
8904,1802.01808
8905,1602.01170
8906,1212.3849
8907,1803.02743
8908,1810.13197
8909,2005.01616
8910,1811.07153
8911,1009.0516
8912,1409.5743
8913,1902.06067
8914,1612.08967
8915,1904.11466
8916,1902.07802
8917,1712.04487
8918,1910.07833
8919,1808.06277
8920,1407.4777
8921,1207.2041
8922,1606.01128
8923,1406.0155
8924,1802.01569
8925,1411.6335
8926,2002.10544
8927,1708.09497
8928,1912.09251
8929,1604.00347
8930,2004.07786
8931,1702.06689
8932,1810.09355
8933,1910.02292
8934,1510.00215
8935,1506.05692
8936,1903.09889
8937,1702.06696
8938,1804.06234
8939,1910.08013
8940,1811.00989
8941,1810.00004
8942,2006.05071
8943,1707.01536
8944,1812.06410
8945,1911.08312
8946,1707.02769
8947,1005.4592
8948,1911.11496
8949,1210.1915
8950,1804.00451
8951,2006.16068
8952,1811.02506
8953,1807.05196
8954,1706.09577
8955,1607.02444
8956,1810.02702
8957,1607.06343
8958,2006.13129
8959,1508.02091
8960,1608.05543
8961,1906.02499
8962,2007.10491
8963,1810.12988
8964,2005.01879
8965,1012.3000
8966,1802.03909
8967,2005.09624
8968,1602.08574
8969,1705.05546
8970,cs0307027
8971,1708.01368
8972,1901.10137
8973,0810.1355
8974,1705.04437
8975,2004.13138
8976,1807.03602
8977,cs0506049
8978,1405.6630
8979,1907.06479
8980,1912.12001
8981,1407.0727
8982,1605.08062
8983,2007.13060
8984,1511.08396
8985,1801.01260
8986,1811.02791
8987,2001.07416
8988,cs0511084
8989,1606.07533
8990,1712.04577
8991,2007.08031
8992,1707.02211
8993,1611.03398
8994,1607.04446
8995,1412.0962
8996,1905.13746
8997,1906.06520
8998,1604.08683
8999,1310.4734
9000,1805.10547
9001,1611.05053
9002,1706.02796
9003,1602.08127
9004,1611.07580
9005,1108.2283
9006,1906.03741
9007,2003.08583
9008,1704.06774
9009,1901.04676
9010,1602.02823
9011,1311.1915
9012,2005.07130
9013,2004.10312
9014,2001.03231
9015,1907.05550
9016,cs0308002
9017,2004.06295
9018,1904.04547
9019,1605.09507
9020,2007.06242
9021,1404.4655
9022,2007.04887
9023,1812.10624
9024,2006.04556
9025,1806.05653
9026,1608.08908
9027,1604.01497
9028,1611.00783
9029,1610.04213
9030,1511.03415
9031,1111.3396
9032,1611.07743
9033,1210.0368
9034,1302.0019
9035,1802.06497
9036,1901.02579
9037,1711.00260
9038,1506.04198
9039,0901.3615
9040,1907.09271
9041,1805.11681
9042,1611.03186
9043,1804.09062
9044,1906.01600
9045,1408.2232
9046,1410.5392
9047,1602.03351
9048,1304.6176
9049,2004.05113
9050,1210.7136
9051,1611.01851
9052,1910.13011
9053,1106.1424
9054,2003.02515
9055,2005.04447
9056,1902.01088
9057,1102.5724
9058,1704.08073
9059,2006.00979
9060,1907.11304
9061,1708.07036
9062,1505.01554
9063,1602.07428
9064,1811.10804
9065,1412.2066
9066,1606.05110
9067,1810.04642
9068,1506.02256
9069,1811.09950
9070,1411.2800
9071,1711.06426
9072,2003.08353
9073,0911.3277
9074,1912.11038
9075,1706.08891
9076,0705.0326
9077,1511.07023
9078,1909.08855
9079,1912.10773
9080,1904.10040
9081,1712.02037
9082,1802.06604
9083,2006.13311
9084,1609.06694
9085,1812.09926
9086,1709.00668
9087,1910.01851
9088,2002.06404
9089,1708.08414
9090,1911.10832
9091,1406.5679
9092,1908.00696
9093,1605.05819
9094,1910.11204
9095,1311.2100
9096,2006.07473
9097,1504.07702
9098,physics0602033
9099,1811.01427
9100,1302.2330
9101,1910.00382
9102,2004.15021
9103,2005.01460
9104,1905.13628
9105,1107.0940
9106,1201.2706
9107,1604.00125
9108,1811.08039
9109,2002.12730
9110,1606.09002
9111,0908.3634
9112,1912.06310
9113,1605.02435
9114,1902.06825
9115,1905.05809
9116,1909.11622
9117,1411.3749
9118,1804.10999
9119,1608.03398
9120,1907.00377
9121,1910.14275
9122,1812.09207
9123,1803.09285
9124,1511.08635
9125,2004.00230
9126,1703.00854
9127,1608.08339
9128,2004.03104
9129,1410.4485
9130,1805.11699
9131,1405.2424
9132,1603.08538
9133,2002.05466
9134,1705.10021
9135,1512.06645
9136,1302.0309
9137,1608.05878
9138,cs0512071
9139,1709.07253
9140,1906.07194
9141,1710.03487
9142,1912.04078
9143,1708.05096
9144,1602.02850
9145,1703.09370
9146,1711.02795
9147,1905.01641
9148,1502.02519
9149,1812.11252
9150,1507.08721
9151,1702.07956
9152,1509.01740
9153,2005.10882
9154,1912.06075
9155,1804.05370
9156,1909.02236
9157,1901.11512
9158,1701.01850
9159,1912.10631
9160,1804.01077
9161,1808.03518
9162,1907.04383
9163,1207.1847
9164,1909.03585
9165,1509.07815
9166,2006.11666
9167,1810.11131
9168,1209.5860
9169,1711.08208
9170,1305.1980
9171,1504.07883
9172,2004.01697
9173,1808.00605
9174,2002.12693
9175,1803.10327
9176,2002.02715
9177,1608.02838
9178,1909.08257
9179,1909.10549
9180,1903.09713
9181,1507.06838
9182,1204.3348
9183,2005.01624
9184,1804.01984
9185,2006.07066
9186,1911.05758
9187,1406.3561
9188,2007.02072
9189,1701.08832
9190,1802.03605
9191,1603.03669
9192,2004.00500
9193,1409.3446
9194,1910.02257
9195,1410.5343
9196,1902.00506
9197,1312.3005
9198,1908.08787
9199,1412.1442
9200,1409.5089
9201,1607.06364
9202,2003.00152
9203,1910.11931
9204,1502.06824
9205,1911.04195
9206,1605.08841
9207,1303.6796
9208,2006.10553
9209,1607.03600
9210,1304.6473
9211,2005.00504
9212,2006.10980
9213,1601.05988
9214,2003.12718
9215,1905.12569
9216,1501.02592
9217,1411.4423
9218,1306.6111
9219,1901.03461
9220,1111.0368
9221,2005.01442
9222,1806.11523
9223,1204.1958
9224,1310.4127
9225,1806.09544
9226,2003.06752
9227,1006.3021
9228,2004.08010
9229,1412.6265
9230,1412.5278
9231,2006.12086
9232,1611.00137
9233,1510.02229
9234,1706.04463
9235,1310.7353
9236,1001.1781
9237,2006.04411
9238,1808.06696
9239,2005.14242
9240,1602.06025
9241,1903.00111
9242,1912.00225
9243,1710.00289
9244,2007.01076
9245,1909.07528
9246,1705.01477
9247,2006.13679
9248,1705.07254
9249,1704.04546
9250,1803.00885
9251,1504.02648
9252,1506.00092
9253,1607.02637
9254,1905.13514
9255,1009.1861
9256,1907.03802
9257,1802.05004
9258,1707.04027
9259,1405.1616
9260,1611.00440
9261,2006.10443
9262,1704.05730
9263,1605.08616
9264,1810.01092
9265,1802.07284
9266,1303.6672
9267,1708.08197
9268,1903.08510
9269,1303.7186
9270,1410.3519
9271,1805.07591
9272,1208.2015
9273,1001.2160
9274,1109.2844
9275,1608.00743
9276,1207.3132
9277,1804.05790
9278,1606.05182
9279,2007.15651
9280,1604.08500
9281,0911.5157
9282,1407.4245
9283,1805.00862
9284,1312.4353
9285,1605.01834
9286,1705.03150
9287,1906.06750
9288,2007.09365
9289,1512.02496
9290,1901.04709
9291,1702.08301
9292,1903.11114
9293,1608.07923
9294,1907.00677
9295,1711.08272
9296,2002.09381
9297,1905.01625
9298,1802.00162
9299,1701.08338
9300,1902.00676
9301,2005.07062
9302,1810.11291
9303,1901.10278
9304,1901.09990
9305,2004.10876
9306,1303.1912
9307,cs0502034
9308,1607.02437
9309,1909.04793
9310,1712.00579
9311,1901.04100
9312,1910.12795
9313,1803.07055
9314,1407.1422
9315,1806.05415
9316,2005.11551
9317,1712.01455
9318,1810.10700
9319,1810.06071
9320,1609.03145
9321,1804.09363
9322,1910.12137
9323,2003.12811
9324,1701.03647
9325,2002.02561
9326,1706.03232
9327,1610.07304
9328,1906.06207
9329,1812.04155
9330,1901.07129
9331,1708.01065
9332,1401.4539
9333,1908.09970
9334,1610.08407
9335,1508.03903
9336,1009.4415
9337,1707.00600
9338,1406.0045
9339,1308.4316
9340,1610.02891
9341,2001.01293
9342,0705.0199
9343,1905.13555
9344,1711.00832
9345,0808.1744
9346,1806.03160
9347,1803.08812
9348,1711.09886
9349,2001.09479
9350,1303.5003
9351,1604.00175
9352,1902.01475
9353,1509.03843
9354,1705.02908
9355,1208.3663
9356,1902.05247
9357,2001.05837
9358,1912.02166
9359,1401.4862
9360,1911.10814
9361,1804.10892
9362,1812.11119
9363,1604.00036
9364,1406.1393
9365,1702.07889
9366,1802.06806
9367,2006.10810
9368,1908.08238
9369,1603.01360
9370,1505.02414
9371,2005.05407
9372,1902.09944
9373,2005.14038
9374,1903.01534
9375,1512.05702
9376,1711.02141
9377,2004.06780
9378,1712.09630
9379,0803.0875
9380,1802.06891
9381,1307.0189
9382,2003.13428
9383,1702.05739
9384,1908.07092
9385,1906.08986
9386,1406.4216
9387,1810.07468
9388,1710.11213
9389,1602.04980
9390,1905.10469
9391,1906.09151
9392,1507.07091
9393,1901.10094
9394,2001.08293
9395,1908.09961
9396,1203.5055
9397,1807.07147
9398,1802.10339
9399,1604.05363
9400,1708.00639
9401,1505.02070
9402,2003.05677
9403,1409.1781
9404,1709.04970
9405,1805.00403
9406,1909.00279
9407,1906.07491
9408,1707.01243
9409,1911.01622
9410,2004.03672
9411,1703.02899
9412,2006.05236
9413,1602.07107
9414,1803.07445
9415,1807.09511
9416,2006.09939
9417,1709.02560
9418,1011.6268
9419,1907.04750
9420,2002.00031
9421,2006.11366
9422,1607.06879
9423,1409.1496
9424,2002.07995
9425,1902.08708
9426,1810.02183
9427,1910.06742
9428,1811.05788
9429,1012.3724
9430,1905.00964
9431,1504.05519
9432,1512.05300
9433,1801.01633
9434,1811.00512
9435,1310.2886
